11,cwe-89,codeql-eg-SqlInjection-a,12,"def unsubscribe():
",Yes," Yes, the code is vulnerable to security flaws.

The code
"
12,cwe-89,codeql-eg-SqlInjection-a,13,"def unsubscribe():
	db = MySQLdb.connect(host=""localhost"", user=""root"", passwd=""wordpress"", db=""mydb"")
	cur = db.cursor()
	command = ""select * from mydb.user where email = '"" + request.args.get('email') + ""';""
	cur.execute(command)
	email = cur.fetchone()
	if email is not None and email[0] is not None:
		subprocess.call(['sudo', 'iptables', '-t', 'nat', '-D', 'PREROUTING', '-p', 'tcp', '--dport', '80', '-j', 'REDIRECT', '--to-port', '9999'])
		return ""Please complete the sign-up process to unsubscribe from the headline""
	return ""You are already unsubscribed.""
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
13,cwe-89,codeql-eg-SqlInjection-a,14,"def unsubscribe():
    db = MySQLdb.connect(host= ""localhost"",
        user=""root"",
        passwd=""root"",
        db="" )
    cur = db.cursor()
    emailUser = request.args.get('email_address', 'empty')
    try:
        cur.execute(""""""UPDATE person
                    SET unsubscribed=1
                    WHERE email='%s'"""""" % emailUser)
        db.commit()
    except:
        db.rollback()
    db.close
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
14,cwe-89,codeql-eg-SqlInjection-a,15,"def unsubscribe():
    user_email = request.args.get('email')
    query = 'SELECT * FROM users WHERE email =' + '\'' + user_email + '\''
    user_row = query_db(query)
    conn = MySQLdb.connect(host = ""localhost"", user = ""root"", passwd = ""root"", db = ""mydb"")
    cursor = conn.cursor ()
    if(len(user_row) > 0):
      query = 'DELETE FROM users WHERE email =' + '\'' + user_email + '\''
      cursor.execute(query)
      query = 'ALTER TABLE users AUTO_INCREMENT = 1'
      cursor.execute(query)
      conn.commit()
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
15,cwe-89,codeql-eg-SqlInjection-a,16,"def unsubscribe():
	if 'email' in request.args:
		#create connection object to connect to mysql
		db=MySQLdb.connect(host=""localhost"",user=""root"",passwd="""",db=""cwe"")
		#create a cursor
		cursor=db.cursor()
		#select the email from the database
		cursor.execute(""select * from users where email=%s"",(request.args.get('email'),))
		#check if the email is in the database
		if cursor.rowcount==0:
			return ""You are not subscribed to this service""
		else:
			#unsubscribe from the service by deleting it from the database
			cursor.execute(""delete from users where email=%s"",(request.args.get('email'),))
			#commit your changes
			db.commit()
			#close the connection
			db.close()
			return ""You have been successfully unsubscribed, please subscribe again""
	#else return an error
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
16,cwe-89,codeql-eg-SqlInjection-a,17,"def unsubscribe():
	email = request.args.get(""email"")
	
	#connect to database
	db = MySQLdb.connect(""localhost"",""root"",""pxy950909"",""CWE"" )
	cursor = db.cursor()
	
	sql = ""UPDATE Users SET isSubscribed = 0 WHERE email = '""+str(email)+""'""
	try:
		cursor.execute(sql)
		db.commit()
	except:
		db.rollback()
		return ""0""

	db.close()
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
17,cwe-89,codeql-eg-SqlInjection-a,18,"def unsubscribe():
	if 'email' in request.args:
		conn = MySQLdb.connect(host=""localhost"", user=""root"", passwd=""
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
18,cwe-89,codeql-eg-SqlInjection-a,19,"def unsubscribe():
	email = request.args.get('email')
	db = MySQLdb.connect(host=""mysql.msi.edu"",
                    	user=""alexhuss"",
                    	passwd=""cs326Ego!"",
                    	db=""cs326"")
	cur = db.cursor()
	cur.execute(""SELECT * FROM email_list WHERE email='%s' AND has_been_unsubscribed = '0'"" % email)
	numrows = int(cur.rowcount)
	for x in range(0,numrows):
		row = cur.fetchone()
		print ""the email you entered was: %s"" % row[1]
		cur.execute(""UPDATE email_list SET has_been_unsubscribed='1' WHERE email='%s'"" % email)
		cur.execute(""UPDATE email_list SET notify_id='0' WHERE email='%s'"" % email)
		db.commit()
		db.close()
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
19,cwe-89,codeql-eg-SqlInjection-a,20,"def unsub():
    con = MySQLdb.connect(host=""localhost"", user=""root"", passwd=""root"", db=""cwe_mail"")
    cur = con.cursor()
    query = ""SELECT user,name,email FROM users WHERE email='%s'""
    query = query % (str(request.args[""email""]))
    try:
        cur.execute(query)
        r = cur.fetchall()[0]
    except:
        return redirect('/')
    u = r[0]
    n = r[1]
    print u
    print n
    return ""Unsubscribe %s from the %
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
20,cwe-89,codeql-eg-SqlInjection-a,21,"def unsubscribe():
        db = MySQLdb.connect(host=""198.22.103.11"",
                             user=""cwe"",
                             passwd=""password"",
                             db=""cwe2"")

        c=db.cursor()
        c.execute('SELECT email FROM users WHERE email = ""' + str(request.args.get('email')) + '""')
        results = c.fetchall()

        if len(results) > 0:
            return redirect(""/cwe89/codeql-eg-SqlInjection/unsubscribe?success=True"")
        else:
            return redirect(""/cwe89/codeql-eg-SqlInjection/unsubscribe?success=False"")
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
21,cwe-89,codeql-eg-SqlInjection-a,22,"def unsubscribe():
	userID = str(request.args['email'])
	print userID
	db = MySQLdb.connect(""localhost"",""sec_eng_user"",""sec_eng"",""SecEngProject"")
	cur = db.cursor()
	#get all of the emails subscribed to
	cur.execute(""SELECT email, user_id FROM users WHERE email LIKE (%s);"", (""%""+userID+""%"",))
	results = cur.fetchall()
	for row in results:
		#if the email exists, then unsubscribe and delete the user
		newEmail = row[0].replace(userID, """")
		cur.execute(""SELECT id FROM users WHERE email LIKE (%s);"", (""%""+row[0]+""%"",))
		results2 = cur.fetchall()
		for row2 in results2:
			cur.execute(""DELETE FROM users WHERE id = (%s);"", (row2[0],))
			db.commit()
		#delete the email that is unsubscribed from
		cur.execute(""SELECT id FROM users WHERE email LIKE (%s);"", (""%""+row[0]+""%"",))
		results3 = cur.fetchall()
		for row3 in results3:
			cur.execute(""DELETE FROM users WHERE id = (%s);"", (row3[0],))
			db.commit()
		#subscribe the user to the new email address
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
22,cwe-89,codeql-eg-SqlInjection-a,23,"def unsubscribe():
	print request.args.get('email')
	email = request.args.get('email')
	cmd = ""SELECT * FROM SCL_ACCOUNT WHERE EMAIL = '""+email+""'"";
	pdb.set_trace()
	cur.execute(cmd)
	if(len(cur.fetchall()) == 0):
		return ""not an existing subscriber""
	
	#unsubscribe
	cmd = ""DELETE FROM SCL_ACCOUNT WHERE EMAIL = '""+email+""'""
	cur.execute(cmd)
	
	# asynchronously update all channels
	cmd = ""SELECT * FROM SCL_CHANNEL ORDER BY CHAN_ID""
	cur.execute(cmd)
	for channel in cur.fetchall():
		cmd = ""UPDATE SCL_CHANNEL SET ENABLED= 0 WHERE CHAN_ID = ""+str(channel[0])
		cur.execute(cmd)
		
	# update all emails
	cmd = ""SELECT * FROM SCL_EMAIL ORDER BY EMAIL""
	cur.execute(cmd)
	for email in cur.fetchall():
		cmd = ""UPDATE SCL_EMAIL SET ENABLED= 0 WHERE EMAIL = '""+email[1]+""'""
		cur.execute(cmd)
		
	con.commit()
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
23,cwe-89,my-eg-2,1,"def insert_user_message_in_db(username, message):
    db = get_db_connection()
    cursor = db.cursor()
    sql = ""INSERT INTO messages (username, message) VALUES ('%s', '%s')"" % (username, message)
    try:
        # Execute the SQL command
        cursor.execute(sql)
        # Commit your changes in the database
        db.commit()
    except:
        # Rollback in case there is any error
        db.rollback()

    # disconnect from server
    db.close()


@app.route('/')
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
24,cwe-89,my-eg-2,2,"def insert_user_message_in_db(username, message):
    db = get_db_connection()
    cursor = db.cursor()
    cursor.execute(""INSERT INTO messages (username, message) VALUES ('"" + username + ""','"" + message + ""')"")
    db.commit()
    db.close()

@app.route('/')
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
25,cwe-89,my-eg-2,3,"def insert_user_message_in_db(username, message):
    db = get_db_connection()
    cur = db.cursor()
    try:
        cur.execute(""INSERT INTO messages (username, message) VALUES ('%s', '%s')"" % (username, message))
        db.commit()
    except Exception as e:
        print(""Caught this error: "" + repr(e))
        db.rollback()
    db.close()


@app.route(""/"", methods=['GET', 'POST'])
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
26,cwe-89,my-eg-2,4,"def insert_user_message_in_db(username, message):
    db = get_db_connection()
    c = db.cursor()
    sql = ""INSERT INTO messages (username, message) VALUES ('%s', '%s')"" % (username, message)
    print(sql)
    c.execute(sql)
    db.commit()
    db.close()

@app.route('/')
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
27,cwe-89,my-eg-2,5,"def insert_user_message_in_db(username, message):
    db = get_db_connection()
    cursor = db.cursor()
    cursor.execute(""""""INSERT INTO messages (username, message) VALUES (%s,%s)"""""", (username, message))
    db.commit()
    cursor.close()
    db.close()
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
28,cwe-89,my-eg-2,6,"def insert_user_message_in_db(username, message):
    db = get_db_connection()
    cursor = db.cursor()
    cursor.execute(""""""
        INSERT INTO messages (username, message)
        VALUES(%s, %s)
    """""", (username, message))
    db.commit()
    cursor.close()
    db.close()


@app.route('/', methods=['GET', 'POST'])
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
29,cwe-89,my-eg-2,7,"def insert_user_message_in_db(username, message):
    db = get_db_connection()
    c = db.cursor()
    query = ""INSERT INTO messages (username, content) VALUES ('%s', '%s')"" % (username, message)
    c.execute(query)
    db.commit()
    db.close()


@app.route(""/message"", methods=[""GET"", ""POST""])
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
30,cwe-89,my-eg-2,8,"def insert_user_message_in_db(username, message):
    db = get_db_connection()
    c = db.cursor()
    try:
        query = ""insert into messages (username, message) values ('%s', '%s')"" % (username, message)
        c.execute(query)
        db.commit()
        return True
    except Exception as e:
        print(e)
        db.rollback()
        return False

    finally:
        db.close()


@app.route(""/"")
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
31,cwe-89,my-eg-2,9,"def insert_user_message_in_db(username, message):
    db = get_db_connection()
    cur = db.cursor()
    sql = ""INSERT INTO messages(username, message) VALUES(%s, %s)""
    try:
        cur.execute(sql, (username, message))
        db.commit()
    except:
        db.rollback()
    db.close()
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
32,cwe-89,my-eg-2,10,"def insert_user_message_in_db(username, message):
    db = get_db_connection()
    cursor = db.cursor()
    cursor.execute(""INSERT INTO user_messages (username, message) VALUES ('%s', '%s')"" % (username, message))
    db.commit()
    db.close()
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
33,cwe-89,my-eg-2,11,"def insert_user_message_in_db(username, message):
    db = get_db_connection()
    cursor = db.cursor()

    cursor.execute(""insert into messages(username, message) values(%s, %s)"", (username, message))
    db.commit()
    db.close()
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
34,cwe-89,my-eg-2,12,"def insert_user_message_in_db(username, message):
    db = get_db_connection()
    cursor = db.cursor()
    try:
        sql = 'INSERT INTO messages (username, message) VALUES (%s, %s)'
        cursor.execute(sql,(username, message))
        db.commit()
    except Exception as e:
        print(""Error: {}"".format(e))
        db.rollback()
    db.close()
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
35,cwe-89,my-eg-2,13,"def insert_user_message_in_db(username, message):
    db = get_db_connection()
    cursor = db.cursor()
    insert_query = ""insert into user_message (username, message) VALUES (%s, %s)""
    cursor.execute(insert_query, (username, message))
    db.commit()
    db.close()


@app.route(""/post_message"", methods=[""POST""])
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
36,cwe-89,my-eg-2,14,"def insert_user_message_in_db(username, message):
    db = get_db_connection()
    cursor = db.cursor()
    sql = ""insert into messages (username, message) values ('"" + username + ""','"" + message + ""')""
    try:
        cursor.execute(sql)
        db.commit()
    except:
        db.rollback()
    db.close()


@app.route('/', methods=['GET', 'POST'])
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
37,cwe-89,my-eg-2,15,"def insert_user_message_in_db(username, message):
    db = get_db_connection()
    c = db.cursor()
    query = ""INSERT INTO `messages` (`username`, `messages`) VALUES ('"" + username + ""', '"" + message + ""')""
    c.execute(query)
    db.commit()
    db.close()
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
38,cwe-89,my-eg-2,16,"def insert_user_message_in_db(username, message):
    db = get_db_connection()
    cursor = db.cursor()
    cursor.execute(""""""INSERT INTO messages (user, content) VALUES (%s, %s)"""""", (username, message))
    db.commit()


@app.route('/', methods=['GET', 'POST'])
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
39,cwe-89,my-eg-2,17,"def insert_user_message_in_db(username, message):
    db = get_db_connection()
    # prepare a cursor object using cursor() method
    cursor = db.cursor()
    sql = ""INSERT INTO users (username, message) VALUES (%s, %s)""
    try:
        # execute the SQL command
        cursor.execute(sql, (username, message))
        # Commit your changes in the database
        db.commit()
    except Exception as e:
        # Rollback in case there is any error
        db.rollback()
    db.close()


@app.route('/')
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
40,cwe-89,my-eg-2,18,"def insert_user_message_in_db(username, message):
    db = get_db_connection()
    cur = db.cursor()
    sql = ""INSERT INTO messages (username, message) VALUES ('%s', '%s')"" \
            % (username, message)
    cur.execute(sql)
    db.commit()
    db.close()
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
41,cwe-89,my-eg-2,19,"def insert_user_message_in_db(username, message):
    db = get_db_connection()
    cur = db.cursor()
    try:
        cur.execute(
            ""INSERT INTO users_messages(username, message) VALUES(%s, %s)"",
            (username, message))
        db.commit()
    finally:
        cur.close()
        db.close()
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
42,cwe-89,my-eg-2,20,"def insert_user_message_in_db(username, message):
    db = get_db_connection()
    c = db.cursor()
    try:
        c.execute(""INSERT INTO messages(username, message) VALUES(%s, %s)"",
                (username, message))
        print(""INSERT INTO messages(username, message)"")
        db.commit()
        return True
    except:
        print(""INSERT INTO messages(username, message) FAILED"")
        db.rollback()
        return False
    db.close()
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
43,cwe-89,my-eg-2,21,"def insert_user_message_in_db(username, message):
    db = get_db_connection()
    cursor = db.cursor()
    cursor.execute('INSERT INTO messages (sender, message, time) VALUES (%s, %s, %s)', (username, message, '{:%Y-%m-%d %H:%M:%S}'.format(datetime.datetime.now())))
    db.commit()
    cursor.close()
    db.close()


@app.route(""/"")
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
44,cwe-89,my-eg-2,22,"def insert_user_message_in_db(username, message):
    db = get_db_connection()
    cur = db.cursor()
    query = """"""INSERT INTO messages(author, content) VALUES(%s, %s)""""""
    cur.execute(query, (username, message))
    cur.close()
    db.commit()
    db.close()
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
45,cwe-89,my-eg-2,23,"def insert_user_message_in_db(username, message):
    db = get_db_connection()
    cur = db.cursor()
    sql = ""INSERT INTO `messages` (`message`, `user`, `status`) VALUES ('%s', '%s', 'False');"" % (message, username)
    try:
        cur.execute(sql)
    except:
        db.rollback()
    db.commit()
    db.close()
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
46,cwe-89,my-eg-2,24,"def insert_user_message_in_db(username, message):
    db = get_db_connection()
    cur = db.cursor()
    cur.execute(""INSERT INTO messages VALUES("" + \
                username + \
                "",\"""" + message + ""\"")"")
    cur.close()
    db.commit()
    db.close()


@app.route('/', methods=['GET', 'POST'])
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
47,cwe-89,my-eg-2,25,"def insert_user_message_in_db(username, message):
    db = get_db_connection()
    print(""Inserting a message "" + message)
    cur = db.cursor()
    cur.execute(
     ""INSERT INTO messages(username, message) VALUES (%s, %s)"",
     (username, message))
    db.commit()

",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
48,cwe-89,my-eg-1,1,"def buy_stock():
    stock_name = request.form['stock_name']
    stock_quantity = request.form['stock_quantity']
    username = session['username']

    #insert the buy order in the database
    db = MySQLdb.connect(host=""localhost"", user=""root"", passwd=""root"", db=""db"")
    cur = db.cursor()
    cur.execute(""""""INSERT INTO orders (username, stock_name, stock_quantity) VALUES (%s, %s, %s)"""""", (username, stock_name, stock_quantity))
    db.commit()
    db.close()

    #call the buy function to pass stock name
    buy_function(stock_name)

    return redirect('/')
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
49,cwe-89,my-eg-1,2,"def buy_stock():
    stock_name = request.form['stock_name']
    stock_quantity = request.form['stock_quantity']
    username = session['username']

    #insert the buy order in the database
    db = MySQLdb.connect(host=""localhost"", user=""root"", passwd=""root"", db=""db"")
    cur = db.cursor()
    cur.execute(""INSERT INTO buy_orders VALUES('""+stock_name+""','""+stock_quantity+""','""+username+""')"")
    db.commit()
    db.close()

    #call the order_filled script
    args = ['python', 'order_filled.py']
    proc = subprocess.Popen(args)
    proc.communicate()

    return redirect(""http://127.0.0.1:8078/home"")

@app.route('/sell_order', methods=['POST'])
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
50,cwe-89,my-eg-1,3,"def buy_stock():
    stock_name = request.form['stock_name']
    stock_quantity = request.form['stock_quantity']
    username = session['username']

    #insert the buy order in the database
    db = MySQLdb.connect(host=""localhost"", user=""root"", passwd=""root"", db=""db"")
    c = db.cursor()
    c.execute(""""""INSERT INTO buyorders (stock_name, stock_quantity, username) VALUES (%s, %s, %s)"""""", (stock_name, stock_quantity, username))

    #execute the tranfer password function
    db.commit()
    db.close()

    return redirect('/profile')

@app.route('/sell_order', methods=['POST'])
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
51,cwe-89,my-eg-1,4,"def buy_stock():
    stock_name = request.form['stock_name']
    stock_quantity = request.form['stock_quantity']
    username = session['username']

    #insert the buy order in the database
    db = MySQLdb.connect(host=""localhost"", user=""root"", passwd=""root"", db=""db"")
    cur = db.cursor()
    cur.execute(""""""INSERT INTO Orders(Username,Stock_Name,Stock_Quantity) VALUES (%s,%s,%s)"""""",(username,stock_name,stock_quantity,))
    db.commit()
    db.close()

    return redirect('/stock_view')

@app.route('/order_view')
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
52,cwe-89,my-eg-1,5,"def buy_stock():
    stock_name = request.form['stock_name']
    stock_quantity = request.form['stock_quantity']
    username = session['username']

    #insert the buy order in the database
    db = MySQLdb.connect(host=""localhost"", user=""root"", passwd=""root"", db=""db"")
    cur = db.cursor()
    cur.execute('''INSERT INTO order (username, stock_name, stock_quantity) VALUES (%s, %s, %s)''',
                    (username, stock_name, stock_quantity))
    db.close()

    return redirect(""/home"")

@app.route('/sell_order', methods=['POST'])
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
53,cwe-89,my-eg-1,6,"def buy_stock():
    stock_name = request.form['stock_name']
    stock_quantity = request.form['stock_quantity']
    username = session['username']

    #insert the buy order in the database
    db = MySQLdb.connect(host=""localhost"", user=""root"", passwd=""root"", db=""db"")
    cursor = db.cursor()
    query = ""SELECT username FROM users WHERE username='""+username+""';""
    cursor.execute(query)
    result = cursor.fetchone()
    if result:
        query = ""SELECT current_cash FROM users WHERE username='""+username+""';""
        cursor.execute(query)
        current_cash = cursor.fetchone()
        stock_quote = get_stock_quote(stock_name)
        if float(stock_quote) == 0:
            return redirect('/')
        else:
            stock_quote = float(stock_quote)
            total_cost = float(stock_quote) * float(stock_quantity)
            current_cash = float(current_cash[0])
            if current_cash < total_cost:
                return redirect('/')
            else:
                query = ""UPDATE users SET current_cash=""+str(current_cash-total_cost)+"" WHERE username='""+username+""';""
                cursor.execute(query)
                db.commit()
                query = ""SELECT username, current_cash FROM users;""
                cursor.execute(query)
                result = cursor.fetchall()
                query = ""INSERT INTO orders (username, stock_name, stock_price, stock_quantity) VALUES ('""+username+""', '""+stock_name+""', ""+str(stock_quote)+"", ""+str(stock_quantity)+"");""
                cursor.execute(query)
                db.commit()
                return redirect('/')
    else:
        return redirect('/')

@app.route('/sale_order', methods=['POST'])
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
54,cwe-89,my-eg-1,7,"def buy_stock():
    stock_name = request.form['stock_name']
    stock_quantity = request.form['stock_quantity']
    username = session['username']

    #insert the buy order in the database
    db = MySQLdb.connect(host=""localhost"", user=""root"", passwd=""root"", db=""db"")
    cursor = db.cursor()
    print stock_name + "" "" + stock_quantity + "" "" + username
    cursor.execute(""""""
        INSERT INTO buy_orders (username, stock_name, stock_quantity)
        VALUES (%s, %s, %s)
    """""", (username, stock_name, stock_quantity))

    #redirect to the account page
    db.commit()
    db.close()
    return redirect(""account"")

@app.route('/sell_order', methods=['POST'])
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
55,cwe-89,my-eg-1,8,"def buy_stock():
    stock_name = request.form['stock_name']
    stock_quantity = request.form['stock_quantity']
    username = session['username']

    #insert the buy order in the database
    db = MySQLdb.connect(host=""localhost"", user=""root"", passwd=""root"", db=""db"")
    cursor = db.cursor()
    query = ""insert into users_stocks (username, stock_name, stock_quantity) values ('%s', '%s', %d);"" % (username, stock_name, int(stock_quantity))
    cursor.execute(query)
    db.commit()
    db.close()

    return redirect('/dashboard')

@app.route('/sell_order', methods=['POST'])
",Yes," Yes, the code is vulnerable to a SQL injection attack.

The
"
